System.InvalidOperationException: 'PakistanAccountingERP.Infrastructure.Repositories.UnitOfWork' type only implements IAsyncDisposable. Use DisposeAsync to dispose the container.
   at Microsoft.Extensions.DependencyInjection.ServiceLookup.ServiceProviderEngineScope.Dispose()
   at PakistanAccountingERP.Infrastructure.Services.ScheduledBackupHostedService.ExecuteAsync(CancellationToken stoppingToken) in C:\Users\Muhammad Israr Ali\PakistanAccountingERP\src\Infrastructure\Services\ScheduledBackupHostedService.cs:line 44
2026-06-10 15:15:19.902 +05:00 [INF] HTTP GET /api/company/current responded 200 in 8.9912 ms
2026-06-10 15:15:23.835 +05:00 [INF] HTTP GET /Customers responded 200 in 9.5179 ms
2026-06-10 15:15:23.930 +05:00 [INF] HTTP GET /api/lookup/scenario-types responded 200 in 13.4793 ms
2026-06-10 15:15:23.931 +05:00 [INF] HTTP GET /api/company/list responded 200 in 16.0320 ms
2026-06-10 15:15:23.954 +05:00 [INF] HTTP GET /api/lookup/provinces responded 200 in 38.3455 ms
2026-06-10 15:15:24.013 +05:00 [INF] HTTP GET /api/company/current responded 200 in 5.7082 ms
2026-06-10 15:15:24.021 +05:00 [INF] HTTP GET /api/company/current responded 200 in 6.8242 ms
2026-06-10 15:15:24.099 +05:00 [INF] HTTP GET /api/customers/datatable responded 200 in 58.2598 ms
2026-06-10 15:15:30.651 +05:00 [INF] HTTP GET /SalesInvoices/Create responded 200 in 9.4868 ms
2026-06-10 15:15:30.731 +05:00 [INF] HTTP GET /api/company/list responded 200 in 5.6208 ms
2026-06-10 15:15:30.737 +05:00 [INF] HTTP GET /api/company/current responded 200 in 8.8497 ms
2026-06-10 15:15:30.806 +05:00 [INF] HTTP GET /api/company/current responded 200 in 4.8157 ms
2026-06-10 15:15:30.831 +05:00 [INF] HTTP GET /api/sales-invoices/next-invoice-number responded 200 in 20.6882 ms
2026-06-10 15:15:30.835 +05:00 [INF] HTTP GET /api/sales-invoices/tax-rates responded 200 in 15.5579 ms
2026-06-10 15:15:30.864 +05:00 [INF] HTTP GET /api/lookup/scenario-types responded 200 in 44.3458 ms
2026-06-10 15:15:30.881 +05:00 [INF] HTTP GET /api/sales-invoices/customers responded 200 in 69.2957 ms
2026-06-10 15:15:30.893 +05:00 [INF] HTTP GET /api/sales-invoices/items responded 200 in 74.4863 ms
2026-06-10 15:15:30.905 +05:00 [INF] HTTP GET /api/lookup/lot-numbers responded 200 in 85.2906 ms
2026-06-10 15:15:30.985 +05:00 [INF] HTTP GET /api/lookup/lot-detail responded 200 in 17.6745 ms
2026-06-10 15:15:43.121 +05:00 [INF] HTTP GET /SalesInvoices responded 200 in 7.5587 ms
2026-06-10 15:15:43.200 +05:00 [INF] HTTP GET /api/company/current responded 200 in 12.3226 ms
2026-06-10 15:15:43.204 +05:00 [INF] HTTP GET /api/company/list responded 200 in 15.3261 ms
2026-06-10 15:15:43.281 +05:00 [INF] HTTP GET /api/company/current responded 200 in 5.8582 ms
2026-06-10 15:15:43.302 +05:00 [INF] HTTP GET /api/sales-invoices/datatable responded 200 in 33.0288 ms
2026-06-10 15:15:46.321 +05:00 [WRN] Compiling a query which loads related collections for more than one collection navigation, either via 'Include' or through projection, but no 'QuerySplittingBehavior' has been configured. By default, Entity Framework will use 'QuerySplittingBehavior.SingleQuery', which can potentially result in slow query performance. See https://go.microsoft.com/fwlink/?linkid=2134277 for more information. To identify the query that's triggering this warning call 'ConfigureWarnings(w => w.Throw(RelationalEventId.MultipleCollectionIncludeWarning))'.
2026-06-10 15:15:46.407 +05:00 [INF] HTTP GET /SalesInvoices/Details/23 responded 200 in 140.1021 ms
2026-06-10 15:15:46.454 +05:00 [INF] HTTP GET /js/modules/sales-invoice-details.js responded 200 in 2.7322 ms
2026-06-10 15:15:46.606 +05:00 [INF] HTTP GET /api/company/list responded 200 in 6.4720 ms
2026-06-10 15:15:46.629 +05:00 [INF] HTTP GET /api/company/current responded 200 in 8.4849 ms
2026-06-10 15:15:53.338 +05:00 [INF] HTTP GET /api/sales-invoices/23/delivery-challan-pdf responded 200 in 515.0583 ms
2026-06-10 15:16:41.383 +05:00 [INF] HTTP GET /api/sales-invoices/23/fbr-payload responded 200 in 135.0856 ms
2026-06-10 15:16:49.674 +05:00 [INF] HTTP GET /SalesInvoices responded 200 in 7.8778 ms
2026-06-10 15:16:49.711 +05:00 [INF] HTTP GET /PakistanAccountingERP.Web.styles.css responded 304 in 0.6784 ms
2026-06-10 15:16:49.779 +05:00 [INF] HTTP GET /api/company/current responded 200 in 9.6830 ms
2026-06-10 15:16:49.798 +05:00 [INF] HTTP GET /api/company/list responded 200 in 30.5714 ms
2026-06-10 15:16:49.880 +05:00 [INF] HTTP GET /api/company/current responded 200 in 6.6100 ms
2026-06-10 15:16:49.900 +05:00 [INF] HTTP GET /api/sales-invoices/datatable responded 200 in 47.1106 ms
2026-06-10 15:16:59.536 +05:00 [INF] HTTP GET /JournalEntries responded 200 in 7.5801 ms
2026-06-10 15:16:59.614 +05:00 [INF] HTTP GET /api/company/list responded 200 in 8.4718 ms
2026-06-10 15:16:59.623 +05:00 [INF] HTTP GET /api/company/current responded 200 in 8.1193 ms
2026-06-10 15:16:59.684 +05:00 [INF] HTTP GET /api/company/current responded 200 in 4.8505 ms
2026-06-10 15:16:59.739 +05:00 [INF] HTTP GET /api/journal-entries/datatable responded 200 in 49.7115 ms
2026-06-10 15:17:01.298 +05:00 [INF] HTTP GET /JournalEntries/Details/447 responded 200 in 22.2360 ms
2026-06-10 15:17:01.386 +05:00 [INF] HTTP GET /api/company/list responded 200 in 13.8427 ms
2026-06-10 15:17:01.459 +05:00 [INF] HTTP GET /api/company/current responded 200 in 5.1173 ms
2026-06-10 15:17:08.208 +05:00 [INF] HTTP GET /JournalEntries responded 200 in 6.4227 ms
2026-06-10 15:17:08.293 +05:00 [INF] HTTP GET /api/company/current responded 200 in 12.9884 ms
2026-06-10 15:17:08.298 +05:00 [INF] HTTP GET /api/company/list responded 200 in 22.7804 ms
2026-06-10 15:17:08.397 +05:00 [INF] HTTP GET /api/company/current responded 200 in 7.3878 ms
2026-06-10 15:17:08.419 +05:00 [INF] HTTP GET /api/journal-entries/datatable responded 200 in 45.3639 ms
2026-06-10 15:17:09.659 +05:00 [INF] HTTP GET /JournalEntries/Details/448 responded 200 in 11.0433 ms
2026-06-10 15:17:09.746 +05:00 [INF] HTTP GET /api/company/list responded 200 in 12.3406 ms
2026-06-10 15:17:09.825 +05:00 [INF] HTTP GET /api/company/current responded 200 in 7.3058 ms
2026-06-10 15:17:14.692 +05:00 [INF] HTTP GET /JournalEntries responded 200 in 7.4152 ms
2026-06-10 15:17:14.770 +05:00 [INF] HTTP GET /api/company/current responded 200 in 9.3606 ms
2026-06-10 15:17:14.773 +05:00 [INF] HTTP GET /api/company/list responded 200 in 13.9751 ms
2026-06-10 15:17:14.856 +05:00 [INF] HTTP GET /api/company/current responded 200 in 6.6236 ms
2026-06-10 15:17:14.893 +05:00 [INF] HTTP GET /api/journal-entries/datatable responded 200 in 44.5783 ms
2026-06-10 15:17:31.181 +05:00 [INF] HTTP GET /SalesInvoices/Create responded 200 in 15.1245 ms
2026-06-10 15:17:31.379 +05:00 [INF] HTTP GET /api/company/current responded 200 in 14.1516 ms
2026-06-10 15:17:31.379 +05:00 [INF] HTTP GET /api/company/list responded 200 in 14.8618 ms
2026-06-10 15:17:31.419 +05:00 [INF] HTTP GET /api/sales-invoices/next-invoice-number responded 200 in 18.4544 ms
2026-06-10 15:17:31.428 +05:00 [INF] HTTP GET /api/sales-invoices/tax-rates responded 200 in 12.0784 ms
2026-06-10 15:17:31.427 +05:00 [INF] HTTP GET /api/lookup/scenario-types responded 200 in 11.6848 ms
2026-06-10 15:17:31.490 +05:00 [INF] HTTP GET /api/sales-invoices/customers responded 200 in 75.1559 ms
2026-06-10 15:17:31.508 +05:00 [INF] HTTP GET /api/company/current responded 200 in 92.4500 ms
2026-06-10 15:17:31.526 +05:00 [INF] HTTP GET /api/lookup/lot-numbers responded 200 in 110.1004 ms
2026-06-10 15:17:40.132 +05:00 [INF] HTTP GET /api/sales-invoices/items responded 200 in 8705.3893 ms
2026-06-10 15:17:40.195 +05:00 [INF] HTTP GET /api/lookup/lot-detail responded 200 in 17.1492 ms
2026-06-10 15:17:53.625 +05:00 [INF] HTTP GET /api/lookup/lot-detail responded 200 in 56.9564 ms
2026-06-10 15:17:54.114 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 177.1863 ms
2026-06-10 15:17:58.234 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 13.1439 ms
2026-06-10 15:17:59.691 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 10.3053 ms
2026-06-10 15:18:01.657 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 11.1533 ms
2026-06-10 15:18:02.186 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 9.7164 ms
2026-06-10 15:18:03.215 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 9.5704 ms
2026-06-10 15:18:04.674 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 10.4027 ms
2026-06-10 15:18:17.474 +05:00 [INF] HTTP GET /api/lookup/lot-detail responded 200 in 9.1357 ms
2026-06-10 15:18:17.797 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 11.6441 ms
2026-06-10 15:18:22.102 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 12.4389 ms
2026-06-10 15:18:23.374 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 11.1869 ms
2026-06-10 15:18:24.836 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 9.9269 ms
2026-06-10 15:18:26.170 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 9.8644 ms
2026-06-10 15:18:50.961 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 80.5623 ms
2026-06-10 15:19:01.029 +05:00 [INF] HTTP GET /SalesInvoices responded 200 in 7.8014 ms
2026-06-10 15:19:01.070 +05:00 [INF] HTTP GET /PakistanAccountingERP.Web.styles.css responded 304 in 0.5320 ms
2026-06-10 15:19:01.131 +05:00 [INF] HTTP GET /api/company/list responded 200 in 13.5866 ms
2026-06-10 15:19:01.131 +05:00 [INF] HTTP GET /api/company/current responded 200 in 12.1863 ms
2026-06-10 15:19:01.229 +05:00 [INF] HTTP GET /api/company/current responded 200 in 5.5265 ms
2026-06-10 15:19:01.247 +05:00 [INF] HTTP GET /api/sales-invoices/datatable responded 200 in 38.9720 ms
2026-06-10 15:19:08.096 +05:00 [INF] HTTP GET /VendorBills responded 200 in 6.7742 ms
2026-06-10 15:19:08.238 +05:00 [INF] HTTP GET /api/company/list responded 200 in 4.9310 ms
2026-06-10 15:19:08.246 +05:00 [INF] HTTP GET /api/company/current responded 200 in 5.7693 ms
2026-06-10 15:19:08.255 +05:00 [INF] HTTP GET /api/company/current responded 200 in 6.3179 ms
2026-06-10 15:19:08.293 +05:00 [INF] HTTP GET /api/vendor-bills/datatable responded 200 in 20.9332 ms
2026-06-10 15:19:09.806 +05:00 [INF] HTTP GET /VendorBills/Details/6 responded 200 in 34.9001 ms
2026-06-10 15:19:09.897 +05:00 [INF] HTTP GET /api/company/list responded 200 in 6.1578 ms
2026-06-10 15:19:09.981 +05:00 [INF] HTTP GET /api/company/current responded 200 in 8.1563 ms
2026-06-10 15:19:34.155 +05:00 [INF] HTTP GET /SalesInvoices/Create responded 200 in 5.7961 ms
2026-06-10 15:19:34.245 +05:00 [INF] HTTP GET /api/company/list responded 200 in 6.7733 ms
2026-06-10 15:19:34.253 +05:00 [INF] HTTP GET /api/company/current responded 200 in 12.4466 ms
2026-06-10 15:19:34.329 +05:00 [INF] HTTP GET /api/company/current responded 200 in 4.6983 ms
2026-06-10 15:19:34.350 +05:00 [INF] HTTP GET /api/sales-invoices/next-invoice-number responded 200 in 14.5493 ms
2026-06-10 15:19:34.359 +05:00 [INF] HTTP GET /api/sales-invoices/tax-rates responded 200 in 21.2281 ms
2026-06-10 15:19:34.374 +05:00 [INF] HTTP GET /api/lookup/scenario-types responded 200 in 13.3532 ms
2026-06-10 15:19:34.385 +05:00 [INF] HTTP GET /api/sales-invoices/customers responded 200 in 49.5423 ms
2026-06-10 15:19:34.403 +05:00 [INF] HTTP GET /api/sales-invoices/items responded 200 in 67.1622 ms
2026-06-10 15:19:34.415 +05:00 [INF] HTTP GET /api/lookup/lot-numbers responded 200 in 77.2542 ms
2026-06-10 15:19:34.478 +05:00 [INF] HTTP GET /api/lookup/lot-detail responded 200 in 16.2216 ms
2026-06-10 15:19:46.960 +05:00 [INF] HTTP GET /api/lookup/lot-detail responded 200 in 60.8781 ms
2026-06-10 15:19:47.362 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 87.2353 ms
2026-06-10 15:19:50.006 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 9.7015 ms
2026-06-10 15:19:52.146 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 10.2377 ms
2026-06-10 15:19:52.842 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 10.8826 ms
2026-06-10 15:19:53.748 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 9.9433 ms
2026-06-10 15:19:55.618 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 10.2167 ms
2026-06-10 15:20:06.612 +05:00 [INF] HTTP GET /api/lookup/lot-detail responded 200 in 10.0816 ms
2026-06-10 15:20:06.937 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 10.7104 ms
2026-06-10 15:20:09.031 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 11.7904 ms
2026-06-10 15:20:09.782 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 10.7759 ms
2026-06-10 15:20:10.775 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 11.0192 ms
2026-06-10 15:20:12.015 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 10.3819 ms
2026-06-10 15:20:13.742 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 10.2868 ms
2026-06-10 15:20:34.032 +05:00 [INF] HTTP POST /api/sales-invoices responded 200 in 325.1679 ms
2026-06-10 15:20:34.104 +05:00 [INF] HTTP GET /SalesInvoices/Details/24 responded 200 in 49.6625 ms
2026-06-10 15:20:34.163 +05:00 [INF] HTTP GET /PakistanAccountingERP.Web.styles.css responded 304 in 0.2660 ms
2026-06-10 15:20:34.322 +05:00 [INF] HTTP GET /api/company/list responded 200 in 9.6137 ms
2026-06-10 15:20:34.352 +05:00 [INF] HTTP GET /api/company/current responded 200 in 11.2996 ms
2026-06-10 15:20:41.325 +05:00 [INF] HTTP POST /api/sales-invoices/24/post responded 200 in 434.8866 ms
2026-06-10 15:20:42.151 +05:00 [INF] HTTP GET /SalesInvoices/Details/24 responded 200 in 9.4220 ms
2026-06-10 15:20:42.233 +05:00 [INF] HTTP GET /api/company/list responded 200 in 10.6426 ms
2026-06-10 15:20:42.302 +05:00 [INF] HTTP GET /api/company/current responded 200 in 5.1133 ms
2026-06-10 15:20:46.101 +05:00 [INF] HTTP GET /SalesInvoices responded 200 in 7.5549 ms
2026-06-10 15:20:46.184 +05:00 [INF] HTTP GET /api/company/current responded 200 in 14.7509 ms
2026-06-10 15:20:46.184 +05:00 [INF] HTTP GET /api/company/list responded 200 in 14.8174 ms
2026-06-10 15:20:46.277 +05:00 [INF] HTTP GET /api/company/current responded 200 in 16.1995 ms
2026-06-10 15:20:46.307 +05:00 [INF] HTTP GET /api/sales-invoices/datatable responded 200 in 47.9325 ms
2026-06-10 15:20:48.387 +05:00 [INF] HTTP GET /SalesInvoices/Details/23 responded 200 in 61.5078 ms
2026-06-10 15:20:48.489 +05:00 [INF] HTTP GET /api/company/list responded 200 in 11.1540 ms
2026-06-10 15:20:48.602 +05:00 [INF] HTTP GET /api/company/current responded 200 in 12.4204 ms
2026-06-10 15:20:59.160 +05:00 [INF] HTTP GET /SalesInvoices responded 200 in 7.0347 ms
2026-06-10 15:20:59.237 +05:00 [INF] HTTP GET /api/company/current responded 200 in 15.3991 ms
2026-06-10 15:20:59.238 +05:00 [INF] HTTP GET /api/company/list responded 200 in 15.6022 ms
2026-06-10 15:20:59.325 +05:00 [INF] HTTP GET /api/company/current responded 200 in 10.0167 ms
2026-06-10 15:20:59.336 +05:00 [INF] HTTP GET /api/sales-invoices/datatable responded 200 in 30.7685 ms
2026-06-10 15:26:45.501 +05:00 [INF] HTTP GET /VendorBills/Create responded 200 in 14.9563 ms
2026-06-10 15:26:45.542 +05:00 [INF] HTTP GET /PakistanAccountingERP.Web.styles.css responded 304 in 0.4334 ms
2026-06-10 15:26:45.559 +05:00 [INF] HTTP GET /js/modules/lot-stack-line-helper.js responded 304 in 0.3378 ms
2026-06-10 15:26:45.564 +05:00 [INF] HTTP GET /js/modules/vendor-bill-create.js responded 304 in 1.7020 ms
2026-06-10 15:26:45.712 +05:00 [INF] HTTP GET /api/company/list responded 200 in 80.8964 ms
2026-06-10 15:26:45.714 +05:00 [INF] HTTP GET /api/company/current responded 200 in 82.2256 ms
2026-06-10 15:26:45.832 +05:00 [INF] HTTP GET /api/vendor-bills/next-bill-number responded 200 in 57.7395 ms
2026-06-10 15:26:45.868 +05:00 [INF] HTTP GET /api/vendor-bills/vendors responded 200 in 91.7279 ms
2026-06-10 15:26:45.834 +05:00 [INF] HTTP GET /api/company/current responded 200 in 59.7780 ms
2026-06-10 15:26:45.838 +05:00 [INF] HTTP GET /api/sales-invoices/tax-rates responded 200 in 60.1941 ms
2026-06-10 15:26:45.879 +05:00 [INF] HTTP GET /api/vendor-bills/items responded 200 in 89.0256 ms
2026-06-10 15:26:45.905 +05:00 [INF] HTTP GET /api/lookup/lot-numbers responded 200 in 128.2134 ms
2026-06-10 15:26:46.035 +05:00 [INF] HTTP GET /api/lookup/lot-detail responded 200 in 27.9077 ms
2026-06-10 15:27:07.676 +05:00 [INF] HTTP GET /api/lookup/lot-detail responded 200 in 36.6597 ms
2026-06-10 15:27:08.081 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 89.6802 ms
2026-06-10 15:27:22.808 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 114.5483 ms
2026-06-10 15:27:24.839 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 114.3399 ms
2026-06-10 15:27:25.978 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 107.7254 ms
2026-06-10 15:27:27.294 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 8.9684 ms
2026-06-10 15:27:47.792 +05:00 [INF] HTTP POST /api/vendor-bills responded 200 in 181.3080 ms
2026-06-10 15:27:47.844 +05:00 [INF] HTTP GET /VendorBills/Details/20 responded 200 in 32.5539 ms
2026-06-10 15:27:47.926 +05:00 [INF] HTTP GET /api/company/list responded 200 in 6.8888 ms
2026-06-10 15:27:48.024 +05:00 [INF] HTTP GET /api/company/current responded 200 in 5.6934 ms
2026-06-10 15:27:55.487 +05:00 [INF] HTTP POST /api/vendor-bills/20/approve responded 200 in 201.6451 ms
2026-06-10 15:27:56.319 +05:00 [INF] HTTP GET /VendorBills/Details/20 responded 200 in 9.7985 ms
2026-06-10 15:27:56.390 +05:00 [INF] HTTP GET /api/company/list responded 200 in 5.4226 ms
2026-06-10 15:27:56.465 +05:00 [INF] HTTP GET /api/company/current responded 200 in 5.5846 ms
2026-06-10 15:27:58.275 +05:00 [INF] HTTP GET /VendorBills responded 200 in 5.3334 ms
2026-06-10 15:27:58.352 +05:00 [INF] HTTP GET /api/company/current responded 200 in 12.3849 ms
2026-06-10 15:27:58.356 +05:00 [INF] HTTP GET /api/company/list responded 200 in 19.2595 ms
2026-06-10 15:27:58.442 +05:00 [INF] HTTP GET /api/company/current responded 200 in 7.0085 ms
2026-06-10 15:27:58.453 +05:00 [INF] HTTP GET /api/vendor-bills/datatable responded 200 in 25.4983 ms
2026-06-10 15:28:00.474 +05:00 [INF] HTTP GET /SalesInvoices/Create responded 200 in 6.4484 ms
2026-06-10 15:28:00.563 +05:00 [INF] HTTP GET /api/company/list responded 200 in 5.5098 ms
2026-06-10 15:28:00.572 +05:00 [INF] HTTP GET /api/company/current responded 200 in 8.4051 ms
2026-06-10 15:28:00.654 +05:00 [INF] HTTP GET /api/company/current responded 200 in 19.7209 ms
2026-06-10 15:28:00.672 +05:00 [INF] HTTP GET /api/lookup/scenario-types responded 200 in 34.8129 ms
2026-06-10 15:28:00.678 +05:00 [INF] HTTP GET /api/sales-invoices/tax-rates responded 200 in 38.1365 ms
2026-06-10 15:28:00.693 +05:00 [INF] HTTP GET /api/sales-invoices/next-invoice-number responded 200 in 58.4559 ms
2026-06-10 15:28:00.697 +05:00 [INF] HTTP GET /api/sales-invoices/customers responded 200 in 60.8430 ms
2026-06-10 15:28:00.714 +05:00 [INF] HTTP GET /api/sales-invoices/items responded 200 in 77.3788 ms
2026-06-10 15:28:00.722 +05:00 [INF] HTTP GET /api/lookup/lot-numbers responded 200 in 60.3484 ms
2026-06-10 15:28:00.789 +05:00 [INF] HTTP GET /api/lookup/lot-detail responded 200 in 14.7857 ms
2026-06-10 15:28:12.998 +05:00 [INF] HTTP GET /api/lookup/lot-detail responded 200 in 34.8477 ms
2026-06-10 15:28:13.325 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 9.8117 ms
2026-06-10 15:28:17.131 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 9.6771 ms
2026-06-10 15:28:18.404 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 9.6281 ms
2026-06-10 15:28:19.796 +05:00 [INF] HTTP GET /api/lookup/stack-availability responded 200 in 9.4199 ms
2026-06-10 15:28:46.823 +05:00 [INF] HTTP POST /api/sales-invoices responded 200 in 152.7259 ms
2026-06-10 15:28:46.888 +05:00 [INF] HTTP GET /SalesInvoices/Details/25 responded 200 in 42.9031 ms
2026-06-10 15:28:46.971 +05:00 [INF] HTTP GET /api/company/list responded 200 in 10.9350 ms
2026-06-10 15:28:47.034 +05:00 [INF] HTTP GET /api/company/current responded 200 in 7.4858 ms
2026-06-10 15:28:49.501 +05:00 [INF] HTTP POST /api/sales-invoices/25/post responded 200 in 87.2390 ms
2026-06-10 15:28:50.336 +05:00 [INF] HTTP GET /SalesInvoices/Details/25 responded 200 in 9.5464 ms
2026-06-10 15:28:50.374 +05:00 [INF] HTTP GET /PakistanAccountingERP.Web.styles.css responded 304 in 0.5501 ms
2026-06-10 15:28:50.478 +05:00 [INF] HTTP GET /api/company/list responded 200 in 6.1102 ms
2026-06-10 15:28:50.496 +05:00 [INF] HTTP GET /api/company/current responded 200 in 6.0247 ms
2026-06-10 15:28:51.633 +05:00 [INF] HTTP GET /SalesInvoices responded 200 in 6.3583 ms
2026-06-10 15:28:51.735 +05:00 [INF] HTTP GET /api/company/list responded 200 in 5.5318 ms
2026-06-10 15:28:51.765 +05:00 [INF] HTTP GET /api/company/current responded 200 in 6.3736 ms
2026-06-10 15:28:51.780 +05:00 [INF] HTTP GET /api/company/current responded 200 in 5.9976 ms
2026-06-10 15:28:51.830 +05:00 [INF] HTTP GET /api/sales-invoices/datatable responded 200 in 25.7099 ms
2026-06-10 15:28:57.805 +05:00 [INF] HTTP GET /InventoryReports responded 200 in 17.8485 ms
2026-06-10 15:28:57.877 +05:00 [INF] HTTP GET /api/company/current responded 200 in 17.7596 ms
2026-06-10 15:28:57.894 +05:00 [INF] HTTP GET /api/company/list responded 200 in 17.1725 ms
2026-06-10 15:28:57.962 +05:00 [INF] HTTP GET /api/company/current responded 200 in 5.2163 ms
2026-06-10 15:28:58.909 +05:00 [INF] HTTP GET /InventoryReports/StockMovement responded 200 in 17.0765 ms
2026-06-10 15:28:58.953 +05:00 [INF] HTTP GET /js/modules/inventory-report-stock-movement.js responded 304 in 0.4687 ms
2026-06-10 15:28:59.035 +05:00 [INF] HTTP GET /api/company/current responded 200 in 41.7978 ms
2026-06-10 15:28:59.043 +05:00 [INF] HTTP GET /api/company/list responded 200 in 51.4117 ms
2026-06-10 15:28:59.109 +05:00 [INF] HTTP GET /api/company/current responded 200 in 8.3314 ms
2026-06-10 15:28:59.144 +05:00 [INF] HTTP GET /api/inventory-reports/warehouses responded 200 in 43.2804 ms
2026-06-10 15:28:59.157 +05:00 [INF] HTTP GET /api/inventory-reports/items responded 200 in 59.8542 ms
2026-06-10 15:29:11.229 +05:00 [INF] HTTP GET /api/inventory-reports/stock-movement responded 200 in 155.5854 ms
2026-06-10 15:29:43.467 +05:00 [INF] HTTP GET /InventoryReports responded 200 in 7.2178 ms
2026-06-10 15:29:43.533 +05:00 [INF] HTTP GET /api/company/current responded 200 in 13.6253 ms
2026-06-10 15:29:43.552 +05:00 [INF] HTTP GET /api/company/list responded 200 in 13.7711 ms
2026-06-10 15:29:43.584 +05:00 [INF] HTTP GET /api/company/current responded 200 in 4.6023 ms
2026-06-10 15:36:51.180 +05:00 [INF] HTTP GET /Customers responded 200 in 60.7062 ms
2026-06-10 15:36:51.212 +05:00 [INF] HTTP GET /PakistanAccountingERP.Web.styles.css responded 304 in 0.4379 ms
2026-06-10 15:36:51.296 +05:00 [INF] HTTP GET /api/company/list responded 200 in 7.3408 ms
2026-06-10 15:36:51.307 +05:00 [INF] HTTP GET /api/lookup/scenario-types responded 200 in 16.4077 ms
2026-06-10 15:36:51.330 +05:00 [INF] HTTP GET /api/lookup/provinces responded 200 in 38.8235 ms
2026-06-10 15:36:51.362 +05:00 [INF] HTTP GET /api/company/current responded 200 in 5.7801 ms
2026-06-10 15:36:51.411 +05:00 [INF] HTTP GET /api/company/current responded 200 in 5.0475 ms
2026-06-10 15:36:51.478 +05:00 [INF] HTTP GET /api/customers/datatable responded 200 in 43.0394 ms
2026-06-10 15:36:53.802 +05:00 [INF] HTTP GET /api/customers/datatable responded 200 in 61.3336 ms
2026-06-10 15:36:54.183 +05:00 [INF] HTTP GET /api/customers/datatable responded 200 in 12.9099 ms
2026-06-10 15:36:54.870 +05:00 [INF] HTTP GET /api/customers/datatable responded 200 in 11.1246 ms
2026-06-10 15:36:59.614 +05:00 [INF] HTTP GET /api/customers/329 responded 200 in 35.8938 ms
2026-06-10 15:37:13.216 +05:00 [INF] HTTP PUT /api/customers/329 responded 200 in 248.1298 ms
2026-06-10 15:37:13.278 +05:00 [INF] HTTP GET /api/customers/datatable responded 200 in 49.9500 ms
2026-06-10 15:37:16.383 +05:00 [INF] HTTP GET /Customers/Statement/329 responded 200 in 47.0888 ms
2026-06-10 15:37:16.516 +05:00 [INF] HTTP GET /api/company/list responded 200 in 43.9339 ms
2026-06-10 15:37:16.600 +05:00 [INF] HTTP GET /api/company/current responded 200 in 13.6906 ms
2026-06-10 15:37:16.639 +05:00 [INF] HTTP GET /api/customers/329/statement responded 200 in 129.3997 ms
2026-06-10 15:37:18.940 +05:00 [INF] HTTP GET /Customers responded 200 in 7.5501 ms
2026-06-10 15:37:19.051 +05:00 [INF] HTTP GET /api/lookup/provinces responded 200 in 28.9809 ms
2026-06-10 15:37:19.057 +05:00 [INF] HTTP GET /api/company/list responded 200 in 39.0449 ms
2026-06-10 15:37:19.059 +05:00 [INF] HTTP GET /api/lookup/scenario-types responded 200 in 20.6123 ms
2026-06-10 15:37:19.109 +05:00 [INF] HTTP GET /api/company/current responded 200 in 5.2618 ms
2026-06-10 15:37:19.118 +05:00 [INF] HTTP GET /api/company/current responded 200 in 6.9720 ms
