   at PakistanAccountingERP.Infrastructure.Services.ScheduledBackupHostedService.ExecuteAsync(CancellationToken stoppingToken) in C:\Users\Muhammad Israr Ali\PakistanAccountingERP\src\Infrastructure\Services\ScheduledBackupHostedService.cs:line 44
2026-06-07 22:14:11.150 +05:00 [INF] HTTP GET /Customers responded 200 in 35.8021 ms
2026-06-07 22:14:11.190 +05:00 [INF] HTTP GET /PakistanAccountingERP.Web.styles.css responded 304 in 1.2600 ms
2026-06-07 22:14:11.331 +05:00 [INF] HTTP GET /api/company/list responded 200 in 15.5149 ms
2026-06-07 22:14:11.363 +05:00 [INF] HTTP GET /api/company/current responded 200 in 9.3923 ms
2026-06-07 22:14:11.391 +05:00 [INF] HTTP GET /api/lookup/provinces responded 200 in 60.7795 ms
2026-06-07 22:14:11.400 +05:00 [INF] HTTP GET /api/lookup/scenario-types responded 200 in 69.2733 ms
2026-06-07 22:14:11.432 +05:00 [INF] HTTP GET /api/company/current responded 200 in 8.2693 ms
2026-06-07 22:14:11.580 +05:00 [INF] HTTP GET /api/customers/datatable responded 200 in 115.5610 ms
2026-06-07 22:14:20.107 +05:00 [INF] HTTP GET /api/customers/datatable responded 200 in 44.5745 ms
2026-06-07 22:14:21.416 +05:00 [INF] HTTP GET /api/customers/datatable responded 200 in 44.8092 ms
2026-06-07 22:14:32.906 +05:00 [INF] HTTP GET /api/customers/datatable responded 200 in 40.1272 ms
2026-06-07 22:15:20.848 +05:00 [INF] HTTP GET /api/customers/datatable responded 200 in 56.1733 ms
2026-06-07 22:15:24.648 +05:00 [INF] HTTP GET /api/customers/datatable responded 200 in 55.9367 ms
2026-06-07 22:15:37.858 +05:00 [INF] HTTP GET /api/customers/datatable responded 200 in 75.3283 ms
2026-06-07 22:15:38.426 +05:00 [INF] HTTP GET /api/customers/datatable responded 200 in 14.8090 ms
2026-06-07 22:15:38.829 +05:00 [INF] HTTP GET /api/customers/datatable responded 200 in 14.9975 ms
2026-06-07 22:15:41.353 +05:00 [INF] HTTP GET /Customers/Statement/82 responded 200 in 58.7139 ms
2026-06-07 22:15:41.395 +05:00 [INF] HTTP GET /PakistanAccountingERP.Web.styles.css responded 304 in 0.7727 ms
2026-06-07 22:15:41.395 +05:00 [INF] HTTP GET /js/modules/customer-statement.js responded 304 in 0.9006 ms
2026-06-07 22:15:41.469 +05:00 [INF] HTTP GET /api/company/list responded 200 in 12.0457 ms
2026-06-07 22:15:41.497 +05:00 [INF] HTTP GET /api/company/current responded 200 in 10.3550 ms
2026-06-07 22:15:41.698 +05:00 [INF] HTTP GET /api/customers/82/statement responded 200 in 234.1222 ms
2026-06-07 22:16:03.458 +05:00 [INF] HTTP GET /Customers/Ledger/82 responded 200 in 50.6346 ms
2026-06-07 22:16:03.494 +05:00 [INF] HTTP GET /PakistanAccountingERP.Web.styles.css responded 304 in 0.5969 ms
2026-06-07 22:16:03.594 +05:00 [INF] HTTP GET /api/company/list responded 200 in 5.3697 ms
2026-06-07 22:16:03.625 +05:00 [INF] HTTP GET /api/company/current responded 200 in 7.7778 ms
2026-06-07 22:16:06.920 +05:00 [INF] HTTP GET /Customers responded 200 in 8.5752 ms
2026-06-07 22:16:07.006 +05:00 [INF] HTTP GET /api/company/list responded 200 in 8.5721 ms
2026-06-07 22:16:07.022 +05:00 [INF] HTTP GET /api/lookup/scenario-types responded 200 in 22.4796 ms
2026-06-07 22:16:07.022 +05:00 [INF] HTTP GET /api/lookup/provinces responded 200 in 22.9996 ms
2026-06-07 22:16:07.104 +05:00 [INF] HTTP GET /api/company/current responded 200 in 6.9677 ms
2026-06-07 22:16:07.115 +05:00 [INF] HTTP GET /api/company/current responded 200 in 7.9649 ms
2026-06-07 22:16:07.199 +05:00 [INF] HTTP GET /api/customers/datatable responded 200 in 60.0096 ms
2026-06-07 22:16:11.349 +05:00 [INF] HTTP POST /Account/Logout responded 302 in 12.3431 ms
2026-06-07 22:16:11.363 +05:00 [INF] HTTP GET /Account/Login responded 200 in 4.2389 ms
